year,make,model,price,mileage,color,url,body_type
2018,Volkswagen,Golf,15988,81346,gray,https://www.carpages.ca/used-cars/nova-scotia/dartmouth/2018-volkswagen-golf-13277960/,Hatchback
2021,Toyota,Corolla,23999,68977,galactic,https://www.carpages.ca/used-cars/british-columbia/abbotsford/2021-toyota-corolla-13277897/,Hatchback
2011,Mazda,MAZDA2,2522,117844,green,https://www.carpages.ca/used-cars/ontario/peterborough/2011-mazda-mazda2-13277471/,Hatchback
2011,Mercedes-Benz,B-Class,2512,93025,unknown,https://www.carpages.ca/used-cars/ontario/peterborough/2011-mercedes-benz-b-class-13277468/,Hatchback
2014,Mazda,MAZDA2,2622,196235,unknown,https://www.carpages.ca/used-cars/ontario/long-sault/2014-mazda-mazda2-13277459/,Hatchback
2025,Mazda,MAZDA3,30795,0,blue,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2025-mazda-mazda3-13277390/,Hatchback
2025,Mazda,MAZDA3,32995,0,platinum,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2025-mazda-mazda3-13277387/,Hatchback
2016,Volkswagen,Golf,5990,194643,black,https://www.carpages.ca/used-cars/nova-scotia/halifax/2016-volkswagen-golf-13277312/,Hatchback
2011,MINI,Cooper,3990,175716,white,https://www.carpages.ca/used-cars/nova-scotia/halifax/2011-mini-cooper-13277309/,Hatchback
2016,Chevrolet,Sonic,11995,96732,Other,https://www.carpages.ca/used-cars/nova-scotia/dartmouth/2016-chevrolet-sonic-13277204/,Hatchback
2020,Toyota,C-HR,25025,81737,blizzard,https://www.carpages.ca/used-cars/manitoba/winnipeg/2020-toyota-c-hr-13276811/,Hatchback
2025,Toyota,Crown,61356.99,11,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2025-toyota-crown-signia-13276454/,Hatchback
2020,Kia,NIRO,16995,130678,black,https://www.carpages.ca/used-cars/ontario/london/2020-kia-niro-13276289/,Hatchback
2012,Fiat,500,8995,40636,white,https://www.carpages.ca/used-cars/ontario/london/2012-fiat-500-13276253/,Hatchback
2019,Nissan,Micra,10495,151815,white,https://www.carpages.ca/used-cars/ontario/kitchener/2019-nissan-micra-13275626/,Hatchback
2017,Hyundai,Elantra,16787,29983,white,https://www.carpages.ca/used-cars/ontario/orleans/2017-hyundai-elantra-gt-13275623/,Hatchback
2018,Honda,Civic,20995,145278,black,https://www.carpages.ca/used-cars/ontario/bowmanville/2018-honda-civic-13274648/,Hatchback
2019,Nissan,Micra,10495,151815,white,https://www.carpages.ca/used-cars/ontario/st-catharines/2019-nissan-micra-13273733/,Hatchback
2022,Mazda,MAZDA3,19995,46807,red,https://www.carpages.ca/used-cars/british-columbia/richmond/2022-mazda-mazda3-13271021/,Hatchback
2009,Toyota,Venza,8995,214249,brown,https://www.carpages.ca/used-cars/ontario/london/2009-toyota-venza-13271015/,Hatchback
2020,Honda,Civic,42988,101565,blue,https://www.carpages.ca/used-cars/nova-scotia/dartmouth/2020-honda-civic-13270919/,Hatchback
