year,make,model,price,mileage,color,url,body_type
2018,Mercedes-Benz,C-Class,29995,37648,white,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2018-mercedes-benz-c-class-13297712/,Sedan
2019,Hyundai,Elantra,14480,99578,gray,https://www.carpages.ca/used-cars/quebec/saint-hubert/2019-hyundai-elantra-13297706/,Sedan
2024,Kia,Carnival,44980,45633,black,https://www.carpages.ca/used-cars/quebec/saint-hubert/2024-kia-carnival-13297688/,Sedan
2013,Toyota,Corolla,14995,49842,silver,https://www.carpages.ca/used-cars/ontario/london/2013-toyota-corolla-13297673/,Sedan
2015,Honda,Civic,12995,169982,black,https://www.carpages.ca/used-cars/ontario/london/2015-honda-civic-13297670/,Sedan
2018,BMW,3,24991,54465,silver,https://www.carpages.ca/used-cars/manitoba/winnipeg/2018-bmw-3-series-13297658/,Sedan
2019,Subaru,BRZ,24991,71858,black,https://www.carpages.ca/used-cars/manitoba/winnipeg/2019-subaru-brz-13297652/,Sedan
2016,Chevrolet,Malibu,15991,70535,blue,https://www.carpages.ca/used-cars/manitoba/winnipeg/2016-chevrolet-malibu-13297655/,Sedan
2026,Hyundai,Sonata,39286,50,white,https://www.carpages.ca/new-cars/british-columbia/surrey/2026-hyundai-sonata-13297550/,Sedan
2015,Chevrolet,Volt,8995,142656,black,https://www.carpages.ca/used-cars/ontario/london/2015-chevrolet-volt-13297331/,Sedan
2012,Hyundai,Sonata,7495,138991,gray,https://www.carpages.ca/used-cars/ontario/london/2012-hyundai-sonata-13297298/,Sedan
2026,Hyundai,Elantra,35798,26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-hybrid-13297211/,Sedan
2026,Hyundai,Sonata,40823,26,gray,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-sonata-13297205/,Sedan
2026,Hyundai,Elantra,36048,26,gray,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-hybrid-13297196/,Sedan
2026,Hyundai,Elantra,36048,26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-hybrid-13297193/,Sedan
2026,Hyundai,Elantra,31548,26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-13297190/,Sedan
2026,Hyundai,Elantra,29348,26,red,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-13297187/,Sedan
2026,Hyundai,Elantra,29348,26,gray,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-13297184/,Sedan
2026,Hyundai,Elantra,29348,26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-13297181/,Sedan
2026,Hyundai,Elantra,29348,26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-13297178/,Sedan
